# 	 DM 	 SNR 	 Arrival Time (sec)
554 	 86.25 	 4.01 	 9.5106
555 	 87.33 	 4.89 	 9.0073
556 	 89.48 	 4.04 	 9.4267
557 	 89.48 	 4.03 	 10.2656
558 	 90.02 	 4.09 	 10.0558
559 	 93.79 	 4.09 	 10.0139
560 	 103.50 	 4.29 	 9.6888
561 	 101.34 	 4.20 	 9.2065
562 	 99.19 	 4.09 	 9.6784
563 	 101.88 	 4.26 	 9.2170
564 	 103.50 	 4.57 	 9.7937
565 	 112.12 	 4.19 	 8.8500
566 	 109.43 	 4.26 	 9.6784
567 	 109.97 	 4.57 	 10.1292
568 	 112.12 	 4.48 	 9.6784
569 	 116.97 	 4.33 	 9.8461
570 	 121.83 	 4.00 	 9.2589
571 	 123.98 	 4.01 	 9.8881
572 	 124.52 	 4.30 	 9.6784
573 	 132.61 	 5.01 	 9.4582
574 	 133.15 	 5.13 	 9.4686
575 	 63.61 	 4.19 	 9.4582
576 	 65.76 	 4.08 	 8.9548
577 	 111.04 	 4.17 	 9.3743
578 	 139.08 	 4.24 	 9.2904
579 	 140.15 	 4.64 	 9.8566
580 	 142.31 	 4.12 	 10.0454
581 	 147.70 	 4.19 	 9.2904
582 	 148.78 	 4.06 	 9.6259
583 	 155.25 	 4.43 	 9.6888
584 	 153.09 	 4.82 	 10.1292
585 	 154.17 	 4.40 	 9.1226
586 	 156.32 	 4.41 	 9.7098
587 	 168.18 	 4.31 	 9.6888
588 	 170.34 	 4.28 	 10.0454
589 	 170.34 	 4.31 	 9.1855
590 	 183.28 	 4.40 	 9.3533
591 	 185.43 	 4.66 	 9.3743
592 	 187.59 	 4.17 	 10.1292
593 	 197.29 	 4.24 	 8.9548
594 	 205.92 	 4.33 	 9.2065
595 	 208.07 	 4.55 	 9.7937
596 	 215.62 	 4.22 	 9.8566
597 	 225.32 	 4.05 	 9.8776
598 	 232.87 	 4.58 	 9.7098
599 	 240.42 	 4.07 	 10.0454
600 	 242.57 	 4.25 	 9.2065
601 	 256.59 	 4.34 	 9.2065
602 	 259.82 	 4.96 	 10.0454
603 	 200.53 	 4.26 	 10.0244
604 	 271.68 	 4.15 	 9.5211
605 	 286.77 	 4.02 	 10.0244
606 	 299.71 	 4.01 	 9.6888
607 	 308.34 	 5.08 	 9.6888
608 	 336.37 	 4.16 	 9.3533
609 	 4.85 	 4.51 	 10.9366
610 	 5.39 	 4.47 	 11.6077
611 	 5.93 	 4.60 	 10.4753
612 	 8.09 	 5.11 	 11.4819
613 	 9.16 	 5.58 	 11.1883
614 	 9.70 	 4.57 	 10.6430
615 	 10.24 	 4.37 	 10.9786
616 	 10.78 	 4.17 	 11.1464
617 	 14.02 	 4.14 	 11.6497
618 	 16.17 	 5.86 	 10.8108
619 	 25.87 	 22.64 	 11.3666
620 	 19.94 	 4.59 	 11.6077
621 	 22.10 	 4.56 	 11.4400
622 	 25.87 	 17.26 	 10.6955
623 	 23.18 	 4.10 	 10.8108
624 	 24.80 	 7.89 	 10.6850
625 	 26.41 	 13.28 	 10.6850
626 	 25.87 	 24.54 	 11.3875
627 	 28.03 	 8.77 	 10.6850
628 	 30.19 	 6.11 	 11.3875
629 	 30.19 	 5.21 	 11.4400
630 	 31.26 	 4.52 	 10.7269
631 	 32.34 	 4.24 	 11.1044
632 	 33.42 	 5.36 	 11.3875
633 	 35.04 	 4.30 	 11.2302
634 	 35.58 	 4.89 	 10.6326
635 	 36.66 	 4.18 	 11.2302
636 	 37.19 	 5.02 	 11.5658
637 	 37.73 	 4.14 	 11.0625
638 	 38.27 	 4.43 	 10.6850
639 	 45.28 	 4.63 	 10.3599
640 	 45.28 	 4.40 	 11.3036
641 	 45.28 	 4.82 	 11.1883
642 	 51.75 	 4.27 	 10.1922
643 	 46.90 	 5.60 	 10.8947
644 	 47.98 	 4.10 	 10.6430
645 	 49.59 	 4.08 	 10.6011
646 	 50.67 	 4.04 	 11.0205
647 	 56.06 	 4.01 	 11.0625
648 	 60.37 	 4.32 	 10.3599
649 	 64.69 	 4.49 	 11.0310
650 	 61.99 	 4.25 	 11.3561
651 	 62.53 	 4.22 	 10.7164
652 	 65.76 	 4.18 	 10.5487
653 	 66.30 	 4.01 	 11.4400
654 	 67.92 	 4.25 	 10.9366
655 	 67.92 	 4.24 	 11.3141
656 	 69.00 	 4.67 	 10.4753
